listen_id,usr_ref_id,trk_ref_id,timestamp,track_id,artist_name,Genre,length_in_ms,internal_db_id,user_id,User Age Group,subscription_tier,sys_user_hash
782,27,131,2025-01-26 06:58:04,131,Artist_31,Pop,286342,619332,27,35-44,Free,usr_6865
783,57,141,2025-02-25 12:46:53,141,Artist_41,Electronic,262202,494540,57,45-54,Free,usr_6839
784,31,133,2025-03-24 05:24:09,133,Artist_33,Rock,171934,389106,31,35-44,Free,usr_2835
785,134,142,2025-02-05 00:30:20,142,Artist_42,Electronic,207508,977699,134,55+,Free,usr_3456
786,168,124,2025-01-06 08:53:01,124,Artist_24,Electronic,186234,818216,168,35-44,Free,usr_4998
787,98,109,2025-03-25 04:48:46,109,Artist_9,Pop,164811,631089,98,25-34,Free,usr_9482
788,12,120,2025-05-08 20:08:13,120,Artist_20,Rock,292627,383821,12,35-44,Premium,usr_5232
789,53,145,2025-02-09 15:26:14,145,Artist_45,Rock,147192,844699,53,45-54,Free,usr_7712
790,199,138,2025-05-26 01:19:21,138,Artist_38,Electronic,206900,338067,199,55+,Free,usr_7729
791,138,126,2025-02-08 03:15:49,126,Artist_26,Rock,298352,319930,138,25-34,Free,usr_5615
792,173,126,2025-01-08 04:36:43,126,Artist_26,Rock,298352,319930,173,25-34,Free,usr_6438
793,145,101,2025-03-30 12:01:29,101,Artist_1,Pop,205999,897606,145,45-54,Premium,usr_8604
794,154,140,2025-06-21 09:10:41,140,Artist_40,Pop,222795,792440,154,18-24,Free,usr_1118
795,190,147,2025-01-01 04:51:05,147,Artist_47,Pop,204076,303196,190,35-44,Free,usr_5420
796,122,112,2025-05-05 05:24:58,112,Artist_12,Jazz,191180,279208,122,45-54,Free,usr_4391
797,46,108,2025-05-21 17:13:06,108,Artist_8,Pop,181476,189930,46,18-24,Premium,usr_2074
798,64,135,2025-03-20 09:24:34,135,Artist_35,Rock,174098,113807,64,25-34,Free,usr_6117
799,130,121,2025-04-02 00:11:42,121,Artist_21,Hip-Hop,298031,277804,130,55+,Free,usr_1021
800,54,141,2025-03-28 11:45:35,141,Artist_41,Electronic,262202,494540,54,55+,Free,usr_3069
801,107,125,2025-05-31 12:39:15,125,Artist_25,Rock,159954,455249,107,35-44,Premium,usr_7405
802,193,111,2025-05-16 19:36:36,111,Artist_11,Hip-Hop,271222,827627,193,45-54,Free,usr_8338
803,51,116,2025-03-29 15:29:24,116,Artist_16,Classical,272424,827952,51,45-54,Free,usr_3428
804,181,113,2025-03-17 13:14:57,113,Artist_13,Electronic,294358,254697,181,18-24,Free,usr_7852
805,36,113,2025-06-09 08:54:20,113,Artist_13,Electronic,294358,254697,36,55+,Premium,usr_9924
806,115,133,2025-06-16 17:24:55,133,Artist_33,Rock,171934,389106,115,18-24,Free,usr_9661
807,26,119,2025-02-17 21:36:37,119,Artist_19,Hip-Hop,134397,625830,26,35-44,Premium,usr_7589
808,29,110,2025-06-20 14:45:15,110,Artist_10,Rock,287280,727438,29,45-54,Premium,usr_7717
809,149,115,2025-03-31 01:20:46,115,Artist_15,Jazz,188450,331915,149,25-34,Free,usr_3805
810,11,130,2025-05-27 21:13:23,130,Artist_30,Hip-Hop,288011,712380,11,45-54,Premium,usr_4261
811,40,105,2025-04-11 15:08:16,105,Artist_5,Electronic,285983,138102,40,25-34,Premium,usr_2733
812,11,118,2025-03-24 21:38:13,118,Artist_18,Electronic,230448,537477,11,45-54,Premium,usr_4261
813,164,136,2025-06-11 16:15:50,136,Artist_36,Electronic,125486,535564,164,18-24,Free,usr_2539
814,113,103,2025-06-01 16:10:20,103,Artist_3,Hip-Hop,157841,989465,113,55+,Free,usr_7684
815,187,146,2025-04-12 06:21:22,146,Artist_46,Electronic,121062,119870,187,55+,Free,usr_9557
816,39,103,2025-05-06 15:22:49,103,Artist_3,Hip-Hop,157841,989465,39,18-24,Premium,usr_8634
817,54,119,2025-04-06 07:00:50,119,Artist_19,Hip-Hop,134397,625830,54,55+,Free,usr_3069
818,98,109,2025-05-27 10:49:06,109,Artist_9,Pop,164811,631089,98,25-34,Free,usr_9482
819,55,123,2025-05-20 17:57:09,123,Artist_23,Rock,239180,139081,55,35-44,Free,usr_8276
820,111,134,2025-01-04 20:16:30,134,Artist_34,Electronic,283379,128295,111,18-24,Free,usr_6186
821,152,125,2025-04-24 03:02:01,125,Artist_25,Rock,159954,455249,152,18-24,Free,usr_8725
822,150,136,2025-04-07 23:27:45,136,Artist_36,Electronic,125486,535564,150,45-54,Premium,usr_7777
823,69,137,2025-03-28 21:22:11,137,Artist_37,Hip-Hop,259407,257504,69,45-54,Free,usr_7933
824,56,120,2025-01-23 10:22:19,120,Artist_20,Rock,292627,383821,56,18-24,Free,usr_1997
825,33,139,2025-05-18 17:38:15,139,Artist_39,Jazz,246020,585008,33,45-54,Free,usr_6170
826,36,138,2025-05-02 18:01:51,138,Artist_38,Electronic,206900,338067,36,55+,Premium,usr_9924
827,148,120,2025-05-17 16:17:21,120,Artist_20,Rock,292627,383821,148,35-44,Free,usr_9162
828,81,109,2025-02-01 02:37:07,109,Artist_9,Pop,164811,631089,81,55+,Free,usr_2941
829,190,137,2025-05-26 21:29:42,137,Artist_37,Hip-Hop,259407,257504,190,35-44,Free,usr_5420
830,109,145,2025-05-19 17:20:16,145,Artist_45,Rock,147192,844699,109,35-44,Free,usr_7214
831,154,103,2025-01-30 13:36:15,103,Artist_3,Hip-Hop,157841,989465,154,18-24,Free,usr_1118
832,194,144,2025-06-13 13:31:42,144,Artist_44,Jazz,180566,266981,194,25-34,Premium,usr_9614
833,73,119,2025-02-02 04:48:17,119,Artist_19,Hip-Hop,134397,625830,73,55+,Premium,usr_8950
834,40,116,2025-03-15 00:01:15,116,Artist_16,Classical,272424,827952,40,25-34,Premium,usr_2733
835,17,106,2025-04-27 00:25:56,106,Artist_6,Jazz,258429,174460,17,45-54,Free,usr_9933
836,129,103,2025-01-15 12:29:51,103,Artist_3,Hip-Hop,157841,989465,129,55+,Premium,usr_2911
837,61,128,2025-01-13 04:13:13,128,Artist_28,Classical,267851,617313,61,25-34,Free,usr_6632
838,171,113,2025-01-26 12:37:16,113,Artist_13,Electronic,294358,254697,171,18-24,Free,usr_2787
839,104,102,2025-04-17 16:16:51,102,Artist_2,Electronic,137955,450605,104,25-34,Free,usr_6320
840,42,123,2025-01-16 01:19:33,123,Artist_23,Rock,239180,139081,42,18-24,Premium,usr_6892
841,25,136,2025-06-25 15:09:41,136,Artist_36,Electronic,125486,535564,25,18-24,Free,usr_2036
842,39,115,2025-04-27 00:30:40,115,Artist_15,Jazz,188450,331915,39,18-24,Premium,usr_8634
843,35,103,2025-03-25 23:56:29,103,Artist_3,Hip-Hop,157841,989465,35,35-44,Premium,usr_1732
844,131,123,2025-05-26 18:49:00,123,Artist_23,Rock,239180,139081,131,35-44,Free,usr_4710
845,108,133,2025-05-20 14:10:41,133,Artist_33,Rock,171934,389106,108,45-54,Free,usr_8905
846,172,129,2025-02-18 05:38:06,129,Artist_29,Rock,275538,314532,172,18-24,Free,usr_2024
847,179,117,2025-03-19 03:02:40,117,Artist_17,Rock,231888,308124,179,55+,Premium,usr_2245
848,102,118,2025-01-12 05:14:18,118,Artist_18,Electronic,230448,537477,102,18-24,Free,usr_7623
849,98,130,2025-02-28 00:36:49,130,Artist_30,Hip-Hop,288011,712380,98,25-34,Free,usr_9482
850,12,118,2025-05-12 05:56:12,118,Artist_18,Electronic,230448,537477,12,35-44,Premium,usr_5232
851,19,148,2025-05-30 05:59:32,148,Artist_48,Hip-Hop,209780,348683,19,18-24,Free,usr_2181
852,101,145,2025-04-06 21:41:31,145,Artist_45,Rock,147192,844699,101,45-54,Free,usr_7366
853,44,118,2025-05-09 11:11:57,118,Artist_18,Electronic,230448,537477,44,25-34,Free,usr_1982
854,187,121,2025-03-24 08:02:29,121,Artist_21,Hip-Hop,298031,277804,187,55+,Free,usr_9557
855,49,123,2025-02-17 21:26:44,123,Artist_23,Rock,239180,139081,49,25-34,Free,usr_4520
856,189,144,2025-01-05 13:59:09,144,Artist_44,Jazz,180566,266981,189,18-24,Premium,usr_4874
857,17,111,2025-02-27 22:56:00,111,Artist_11,Hip-Hop,271222,827627,17,45-54,Free,usr_9933
858,74,129,2025-02-09 02:01:26,129,Artist_29,Rock,275538,314532,74,25-34,Free,usr_6909
859,57,137,2025-01-19 13:08:35,137,Artist_37,Hip-Hop,259407,257504,57,45-54,Free,usr_6839
860,55,130,2025-06-19 11:23:47,130,Artist_30,Hip-Hop,288011,712380,55,35-44,Free,usr_8276
861,47,135,2025-01-11 06:06:25,135,Artist_35,Rock,174098,113807,47,25-34,Premium,usr_5636
862,12,118,2025-01-22 10:02:29,118,Artist_18,Electronic,230448,537477,12,35-44,Premium,usr_5232
863,62,147,2025-03-13 14:16:27,147,Artist_47,Pop,204076,303196,62,45-54,Free,usr_1695
864,80,144,2025-03-31 06:22:06,144,Artist_44,Jazz,180566,266981,80,45-54,Free,usr_8529
865,83,135,2025-05-11 09:22:58,135,Artist_35,Rock,174098,113807,83,55+,Premium,usr_6132
866,8,129,2025-05-03 15:50:57,129,Artist_29,Rock,275538,314532,8,35-44,Premium,usr_1755
867,149,148,2025-06-10 03:27:41,148,Artist_48,Hip-Hop,209780,348683,149,25-34,Free,usr_3805
868,81,132,2025-04-05 19:24:35,132,Artist_32,Jazz,179163,416837,81,55+,Free,usr_2941
869,118,117,2025-03-17 17:37:38,117,Artist_17,Rock,231888,308124,118,35-44,Free,usr_1145
870,198,148,2025-06-13 11:56:39,148,Artist_48,Hip-Hop,209780,348683,198,18-24,Premium,usr_5062
871,200,127,2025-04-03 18:00:18,127,Artist_27,Rock,199459,905497,200,45-54,Free,usr_5484
872,25,146,2025-06-29 04:49:40,146,Artist_46,Electronic,121062,119870,25,18-24,Free,usr_2036
873,89,110,2025-03-24 09:41:08,110,Artist_10,Rock,287280,727438,89,45-54,Free,usr_8108
874,12,144,2025-06-11 06:33:43,144,Artist_44,Jazz,180566,266981,12,35-44,Premium,usr_5232
875,143,132,2025-04-27 02:01:16,132,Artist_32,Jazz,179163,416837,143,45-54,Free,usr_5054
876,59,116,2025-05-22 05:06:15,116,Artist_16,Classical,272424,827952,59,45-54,Premium,usr_3043
877,154,105,2025-06-20 15:35:17,105,Artist_5,Electronic,285983,138102,154,18-24,Free,usr_1118
878,109,103,2025-05-16 22:22:03,103,Artist_3,Hip-Hop,157841,989465,109,35-44,Free,usr_7214
879,26,119,2025-02-04 02:51:11,119,Artist_19,Hip-Hop,134397,625830,26,35-44,Premium,usr_7589
880,47,147,2025-05-17 15:28:30,147,Artist_47,Pop,204076,303196,47,25-34,Premium,usr_5636
881,32,146,2025-01-20 01:20:27,146,Artist_46,Electronic,121062,119870,32,45-54,Premium,usr_1040
882,10,126,2025-04-02 22:05:49,126,Artist_26,Rock,298352,319930,10,55+,Free,usr_7265
883,16,114,2025-01-25 03:49:09,114,Artist_14,Electronic,232856,313945,16,25-34,Free,usr_4228
884,199,105,2025-01-22 17:02:20,105,Artist_5,Electronic,285983,138102,199,55+,Free,usr_7729
885,145,146,2025-03-06 01:07:27,146,Artist_46,Electronic,121062,119870,145,45-54,Premium,usr_8604
886,151,113,2025-04-17 04:55:04,113,Artist_13,Electronic,294358,254697,151,18-24,Free,usr_8457
887,26,110,2025-02-25 19:49:25,110,Artist_10,Rock,287280,727438,26,35-44,Premium,usr_7589
888,86,138,2025-01-25 02:32:42,138,Artist_38,Electronic,206900,338067,86,18-24,Free,usr_3170
889,135,108,2025-03-06 01:21:54,108,Artist_8,Pop,181476,189930,135,35-44,Premium,usr_5057
890,14,125,2025-03-24 12:10:00,125,Artist_25,Rock,159954,455249,14,25-34,Free,usr_2230
891,79,115,2025-02-07 02:11:40,115,Artist_15,Jazz,188450,331915,79,45-54,Premium,usr_2751
892,117,104,2025-04-07 19:06:33,104,Artist_4,Hip-Hop,190640,633636,117,25-34,Free,usr_7930
893,7,109,2025-04-29 23:49:29,109,Artist_9,Pop,164811,631089,7,35-44,Free,usr_4825
894,137,149,2025-01-19 10:09:20,149,Artist_49,Pop,272617,334677,137,45-54,Premium,usr_4898
895,115,102,2025-01-04 16:46:51,102,Artist_2,Electronic,137955,450605,115,18-24,Free,usr_9661
896,176,112,2025-01-30 00:51:33,112,Artist_12,Jazz,191180,279208,176,25-34,Premium,usr_4043
897,72,142,2025-06-29 16:37:05,142,Artist_42,Electronic,207508,977699,72,55+,Free,usr_1558
898,59,148,2025-02-12 23:59:33,148,Artist_48,Hip-Hop,209780,348683,59,45-54,Premium,usr_3043
899,82,129,2025-02-22 13:19:33,129,Artist_29,Rock,275538,314532,82,18-24,Premium,usr_8395
900,116,144,2025-05-18 15:05:57,144,Artist_44,Jazz,180566,266981,116,55+,Free,usr_2953
901,167,105,2025-04-13 16:24:47,105,Artist_5,Electronic,285983,138102,167,45-54,Premium,usr_4734
902,146,116,2025-05-21 08:15:52,116,Artist_16,Classical,272424,827952,146,45-54,Premium,usr_6533
903,187,144,2025-05-26 08:06:17,144,Artist_44,Jazz,180566,266981,187,55+,Free,usr_9557
904,103,118,2025-05-21 15:28:33,118,Artist_18,Electronic,230448,537477,103,45-54,Free,usr_9841
905,17,141,2025-05-28 11:28:43,141,Artist_41,Electronic,262202,494540,17,45-54,Free,usr_9933
906,14,134,2025-04-04 07:47:53,134,Artist_34,Electronic,283379,128295,14,25-34,Free,usr_2230
907,159,145,2025-05-27 20:16:50,145,Artist_45,Rock,147192,844699,159,18-24,Free,usr_7631
908,152,125,2025-03-24 18:11:14,125,Artist_25,Rock,159954,455249,152,18-24,Free,usr_8725
909,108,104,2025-02-27 21:58:52,104,Artist_4,Hip-Hop,190640,633636,108,45-54,Free,usr_8905
910,188,128,2025-01-21 21:32:37,128,Artist_28,Classical,267851,617313,188,18-24,Free,usr_3666
911,45,136,2025-02-19 20:31:59,136,Artist_36,Electronic,125486,535564,45,25-34,Free,usr_2639
912,98,119,2025-04-13 02:04:53,119,Artist_19,Hip-Hop,134397,625830,98,25-34,Free,usr_9482
913,131,148,2025-04-21 05:38:29,148,Artist_48,Hip-Hop,209780,348683,131,35-44,Free,usr_4710
914,37,120,2025-02-25 04:15:56,120,Artist_20,Rock,292627,383821,37,35-44,Premium,usr_8906
915,171,109,2025-04-17 04:14:58,109,Artist_9,Pop,164811,631089,171,18-24,Free,usr_2787
916,168,104,2025-05-04 10:53:00,104,Artist_4,Hip-Hop,190640,633636,168,35-44,Free,usr_4998
917,183,135,2025-03-22 22:56:26,135,Artist_35,Rock,174098,113807,183,18-24,Free,usr_3839
918,108,105,2025-05-31 04:03:38,105,Artist_5,Electronic,285983,138102,108,45-54,Free,usr_8905
919,39,125,2025-06-24 03:46:27,125,Artist_25,Rock,159954,455249,39,18-24,Premium,usr_8634
920,15,103,2025-03-04 18:35:18,103,Artist_3,Hip-Hop,157841,989465,15,45-54,Premium,usr_8406
921,120,138,2025-04-18 22:13:32,138,Artist_38,Electronic,206900,338067,120,25-34,Premium,usr_1888
922,4,138,2025-02-23 16:04:45,138,Artist_38,Electronic,206900,338067,4,55+,Premium,usr_1703
923,93,149,2025-03-24 13:33:13,149,Artist_49,Pop,272617,334677,93,35-44,Free,usr_6302
924,153,134,2025-02-04 04:55:38,134,Artist_34,Electronic,283379,128295,153,18-24,Free,usr_4524
925,141,100,2025-02-19 22:51:34,100,Artist_0,Pop,203042,645977,141,18-24,Free,usr_6350
926,161,123,2025-06-20 03:25:09,123,Artist_23,Rock,239180,139081,161,35-44,Free,usr_5577
927,16,135,2025-03-24 19:44:45,135,Artist_35,Rock,174098,113807,16,25-34,Free,usr_4228
928,170,105,2025-05-18 12:01:27,105,Artist_5,Electronic,285983,138102,170,45-54,Free,usr_6007
929,108,140,2025-06-17 07:12:27,140,Artist_40,Pop,222795,792440,108,45-54,Free,usr_8905
930,126,145,2025-02-19 09:28:39,145,Artist_45,Rock,147192,844699,126,45-54,Free,usr_3067
931,194,143,2025-03-06 13:44:04,143,Artist_43,Pop,238324,617923,194,25-34,Premium,usr_9614
932,55,130,2025-03-03 05:16:01,130,Artist_30,Hip-Hop,288011,712380,55,35-44,Free,usr_8276
933,170,119,2025-05-22 20:29:05,119,Artist_19,Hip-Hop,134397,625830,170,45-54,Free,usr_6007
934,34,123,2025-06-03 15:17:39,123,Artist_23,Rock,239180,139081,34,18-24,Free,usr_4366
935,158,124,2025-06-04 14:00:02,124,Artist_24,Electronic,186234,818216,158,55+,Free,usr_4540
936,13,135,2025-04-02 03:38:40,135,Artist_35,Rock,174098,113807,13,55+,Free,usr_3618
937,141,120,2025-02-04 05:55:17,120,Artist_20,Rock,292627,383821,141,18-24,Free,usr_6350
938,18,129,2025-06-04 11:55:59,129,Artist_29,Rock,275538,314532,18,55+,Premium,usr_4111
939,160,123,2025-02-01 14:24:08,123,Artist_23,Rock,239180,139081,160,35-44,Free,usr_3436
940,96,143,2025-03-13 13:05:50,143,Artist_43,Pop,238324,617923,96,35-44,Premium,usr_3625
941,123,141,2025-04-23 13:02:10,141,Artist_41,Electronic,262202,494540,123,55+,Free,usr_6487
942,39,129,2025-01-06 22:30:36,129,Artist_29,Rock,275538,314532,39,18-24,Premium,usr_8634
943,46,121,2025-03-22 17:52:09,121,Artist_21,Hip-Hop,298031,277804,46,18-24,Premium,usr_2074
944,29,127,2025-01-16 16:44:37,127,Artist_27,Rock,199459,905497,29,45-54,Premium,usr_7717
945,190,106,2025-04-17 02:57:28,106,Artist_6,Jazz,258429,174460,190,35-44,Free,usr_5420
946,62,134,2025-04-20 19:11:46,134,Artist_34,Electronic,283379,128295,62,45-54,Free,usr_1695
947,185,127,2025-02-16 07:18:29,127,Artist_27,Rock,199459,905497,185,25-34,Premium,usr_6476
948,16,113,2025-06-06 05:03:59,113,Artist_13,Electronic,294358,254697,16,25-34,Free,usr_4228
949,184,109,2025-04-29 02:15:22,109,Artist_9,Pop,164811,631089,184,25-34,Free,usr_8467
950,121,115,2025-04-13 13:14:38,115,Artist_15,Jazz,188450,331915,121,25-34,Free,usr_9472
951,10,115,2025-06-16 17:04:13,115,Artist_15,Jazz,188450,331915,10,55+,Free,usr_7265
952,158,130,2025-05-21 23:48:33,130,Artist_30,Hip-Hop,288011,712380,158,55+,Free,usr_4540
953,153,141,2025-05-09 10:06:55,141,Artist_41,Electronic,262202,494540,153,18-24,Free,usr_4524
954,103,124,2025-01-22 09:13:44,124,Artist_24,Electronic,186234,818216,103,45-54,Free,usr_9841
955,84,112,2025-06-28 11:15:37,112,Artist_12,Jazz,191180,279208,84,55+,Premium,usr_7355
956,133,105,2025-01-06 13:12:25,105,Artist_5,Electronic,285983,138102,133,45-54,Free,usr_2037
957,65,143,2025-01-30 00:46:15,143,Artist_43,Pop,238324,617923,65,25-34,Free,usr_1471
958,177,108,2025-01-13 17:45:33,108,Artist_8,Pop,181476,189930,177,35-44,Free,usr_5137
959,3,144,2025-05-21 00:06:53,144,Artist_44,Jazz,180566,266981,3,35-44,Premium,usr_1874
960,173,135,2025-04-07 18:24:08,135,Artist_35,Rock,174098,113807,173,25-34,Free,usr_6438
961,142,142,2025-01-15 05:31:10,142,Artist_42,Electronic,207508,977699,142,55+,Free,usr_8138
962,120,119,2025-06-22 04:04:12,119,Artist_19,Hip-Hop,134397,625830,120,25-34,Premium,usr_1888
963,158,117,2025-02-26 02:59:20,117,Artist_17,Rock,231888,308124,158,55+,Free,usr_4540
964,68,142,2025-04-08 15:59:47,142,Artist_42,Electronic,207508,977699,68,25-34,Premium,usr_3101
965,146,120,2025-05-18 23:34:56,120,Artist_20,Rock,292627,383821,146,45-54,Premium,usr_6533
966,190,103,2025-04-12 02:36:12,103,Artist_3,Hip-Hop,157841,989465,190,35-44,Free,usr_5420
967,37,149,2025-05-24 16:32:56,149,Artist_49,Pop,272617,334677,37,35-44,Premium,usr_8906
968,153,132,2025-03-11 03:18:22,132,Artist_32,Jazz,179163,416837,153,18-24,Free,usr_4524
969,176,126,2025-03-27 00:13:59,126,Artist_26,Rock,298352,319930,176,25-34,Premium,usr_4043
970,193,106,2025-02-11 17:32:32,106,Artist_6,Jazz,258429,174460,193,45-54,Free,usr_8338
971,181,105,2025-05-27 10:00:57,105,Artist_5,Electronic,285983,138102,181,18-24,Free,usr_7852
972,73,114,2025-05-06 19:47:27,114,Artist_14,Electronic,232856,313945,73,55+,Premium,usr_8950
973,143,117,2025-03-06 11:46:53,117,Artist_17,Rock,231888,308124,143,45-54,Free,usr_5054
974,49,131,2025-01-06 16:47:28,131,Artist_31,Pop,286342,619332,49,25-34,Free,usr_4520
975,121,110,2025-01-05 06:50:18,110,Artist_10,Rock,287280,727438,121,25-34,Free,usr_9472
976,88,119,2025-05-06 03:34:12,119,Artist_19,Hip-Hop,134397,625830,88,18-24,Premium,usr_3196
977,196,123,2025-04-25 04:05:43,123,Artist_23,Rock,239180,139081,196,35-44,Premium,usr_3510
978,140,114,2025-05-12 07:33:25,114,Artist_14,Electronic,232856,313945,140,55+,Free,usr_7267
979,187,147,2025-04-07 01:44:18,147,Artist_47,Pop,204076,303196,187,55+,Free,usr_9557
980,37,106,2025-06-27 00:54:08,106,Artist_6,Jazz,258429,174460,37,35-44,Premium,usr_8906
981,61,120,2025-06-23 17:22:38,120,Artist_20,Rock,292627,383821,61,25-34,Free,usr_6632
982,171,141,2025-02-07 10:04:38,141,Artist_41,Electronic,262202,494540,171,18-24,Free,usr_2787
983,124,125,2025-04-09 19:06:11,125,Artist_25,Rock,159954,455249,124,35-44,Free,usr_7638
984,198,143,2025-04-19 07:59:35,143,Artist_43,Pop,238324,617923,198,18-24,Premium,usr_5062
985,39,113,2025-02-13 18:02:09,113,Artist_13,Electronic,294358,254697,39,18-24,Premium,usr_8634
986,184,136,2025-01-07 01:46:35,136,Artist_36,Electronic,125486,535564,184,25-34,Free,usr_8467
987,63,120,2025-01-28 20:25:50,120,Artist_20,Rock,292627,383821,63,55+,Free,usr_5972
988,46,117,2025-05-18 08:20:21,117,Artist_17,Rock,231888,308124,46,18-24,Premium,usr_2074
989,88,104,2025-02-13 21:46:13,104,Artist_4,Hip-Hop,190640,633636,88,18-24,Premium,usr_3196
990,11,102,2025-01-06 07:50:21,102,Artist_2,Electronic,137955,450605,11,45-54,Premium,usr_4261
991,62,122,2025-03-27 08:52:56,122,Artist_22,Pop,251800,805703,62,45-54,Free,usr_1695
992,77,125,2025-06-05 10:28:44,125,Artist_25,Rock,159954,455249,77,18-24,Premium,usr_9358
993,153,136,2025-01-05 17:23:35,136,Artist_36,Electronic,125486,535564,153,18-24,Free,usr_4524
994,199,123,2025-04-16 06:16:37,123,Artist_23,Rock,239180,139081,199,55+,Free,usr_7729
995,52,148,2025-05-06 19:53:24,148,Artist_48,Hip-Hop,209780,348683,52,45-54,Premium,usr_3695
996,4,118,2025-04-14 17:18:50,118,Artist_18,Electronic,230448,537477,4,55+,Premium,usr_1703
997,59,124,2025-02-12 15:46:00,124,Artist_24,Electronic,186234,818216,59,45-54,Premium,usr_3043
998,72,120,2025-05-15 19:30:56,120,Artist_20,Rock,292627,383821,72,55+,Free,usr_1558
999,148,111,2025-03-07 06:22:11,111,Artist_11,Hip-Hop,271222,827627,148,35-44,Free,usr_9162
1000,93,140,2025-02-02 08:53:05,140,Artist_40,Pop,222795,792440,93,35-44,Free,usr_6302
1001,63,132,2025-01-22 22:02:28,132,Artist_32,Jazz,179163,416837,63,55+,Free,usr_5972
1002,54,149,2025-06-14 02:43:52,149,Artist_49,Pop,272617,334677,54,55+,Free,usr_3069
1003,117,103,2025-01-11 11:52:16,103,Artist_3,Hip-Hop,157841,989465,117,25-34,Free,usr_7930
1004,110,141,2025-04-28 03:00:19,141,Artist_41,Electronic,262202,494540,110,35-44,Free,usr_3029
1005,74,106,2025-05-12 13:46:57,106,Artist_6,Jazz,258429,174460,74,25-34,Free,usr_6909
1006,107,121,2025-03-14 09:19:24,121,Artist_21,Hip-Hop,298031,277804,107,35-44,Premium,usr_7405
1007,57,132,2025-04-29 18:17:51,132,Artist_32,Jazz,179163,416837,57,45-54,Free,usr_6839
1008,169,116,2025-01-18 12:22:58,116,Artist_16,Classical,272424,827952,169,18-24,Free,usr_8073
1009,3,123,2025-03-27 17:05:56,123,Artist_23,Rock,239180,139081,3,35-44,Premium,usr_1874
1010,120,133,2025-05-07 19:45:07,133,Artist_33,Rock,171934,389106,120,25-34,Premium,usr_1888
1011,6,127,2025-06-22 18:49:26,127,Artist_27,Rock,199459,905497,6,25-34,Free,usr_7457
1012,5,142,2025-04-03 11:57:38,142,Artist_42,Electronic,207508,977699,5,55+,Free,usr_3886
1013,5,140,2025-05-07 21:42:06,140,Artist_40,Pop,222795,792440,5,55+,Free,usr_3886
1014,54,138,2025-05-26 21:42:09,138,Artist_38,Electronic,206900,338067,54,55+,Free,usr_3069
1015,47,121,2025-05-27 22:05:48,121,Artist_21,Hip-Hop,298031,277804,47,25-34,Premium,usr_5636
1016,177,148,2025-05-14 12:59:53,148,Artist_48,Hip-Hop,209780,348683,177,35-44,Free,usr_5137
1017,9,116,2025-03-28 06:59:50,116,Artist_16,Classical,272424,827952,9,35-44,Free,usr_8207
1018,99,133,2025-01-22 05:53:22,133,Artist_33,Rock,171934,389106,99,25-34,Free,usr_9169
1019,20,105,2025-01-13 04:36:56,105,Artist_5,Electronic,285983,138102,20,45-54,Premium,usr_9604
1020,122,145,2025-03-15 14:59:58,145,Artist_45,Rock,147192,844699,122,45-54,Free,usr_4391
1021,61,105,2025-03-31 17:47:05,105,Artist_5,Electronic,285983,138102,61,25-34,Free,usr_6632
1022,123,133,2025-04-28 03:13:40,133,Artist_33,Rock,171934,389106,123,55+,Free,usr_6487
1023,163,100,2025-05-16 20:13:51,100,Artist_0,Pop,203042,645977,163,55+,Free,usr_3496
1024,178,109,2025-05-31 17:52:00,109,Artist_9,Pop,164811,631089,178,18-24,Free,usr_7472
1025,82,120,2025-01-22 15:41:35,120,Artist_20,Rock,292627,383821,82,18-24,Premium,usr_8395
1026,62,104,2025-05-03 17:06:05,104,Artist_4,Hip-Hop,190640,633636,62,45-54,Free,usr_1695
1027,145,101,2025-03-12 11:47:30,101,Artist_1,Pop,205999,897606,145,45-54,Premium,usr_8604
1028,3,121,2025-01-01 04:28:56,121,Artist_21,Hip-Hop,298031,277804,3,35-44,Premium,usr_1874
1029,160,147,2025-04-28 20:31:19,147,Artist_47,Pop,204076,303196,160,35-44,Free,usr_3436
1030,13,101,2025-06-13 07:22:45,101,Artist_1,Pop,205999,897606,13,55+,Free,usr_3618
1031,120,109,2025-01-28 05:15:39,109,Artist_9,Pop,164811,631089,120,25-34,Premium,usr_1888
1032,125,133,2025-05-26 10:08:12,133,Artist_33,Rock,171934,389106,125,18-24,Free,usr_3786
1033,89,115,2025-06-11 05:57:20,115,Artist_15,Jazz,188450,331915,89,45-54,Free,usr_8108
1034,73,147,2025-04-11 17:07:15,147,Artist_47,Pop,204076,303196,73,55+,Premium,usr_8950
1035,68,138,2025-05-20 15:11:30,138,Artist_38,Electronic,206900,338067,68,25-34,Premium,usr_3101
1036,142,121,2025-04-28 03:55:46,121,Artist_21,Hip-Hop,298031,277804,142,55+,Free,usr_8138
1037,101,111,2025-05-02 18:33:03,111,Artist_11,Hip-Hop,271222,827627,101,45-54,Free,usr_7366
1038,98,123,2025-02-22 04:11:04,123,Artist_23,Rock,239180,139081,98,25-34,Free,usr_9482
1039,11,146,2025-05-30 01:57:19,146,Artist_46,Electronic,121062,119870,11,45-54,Premium,usr_4261
1040,105,139,2025-05-30 01:39:11,139,Artist_39,Jazz,246020,585008,105,18-24,Premium,usr_8813
1041,184,137,2025-05-09 11:53:40,137,Artist_37,Hip-Hop,259407,257504,184,25-34,Free,usr_8467
